animal_id,nome,especie,raca_femea,linhagem,data_nascimento,idade_anos,peso_kg,condicao_corporal,num_partos_anteriores,intervalo_pos_parto_dias,fazenda,municipio,data_inseminacao,mes_inseminacao,ano_inseminacao,trimestre,estacao,tipo_inseminacao,raca_reprodutor,reprodutor_id,empresa_semem,protocolo_hormonal,dias_desde_ultima_ins,temperatura_ambiente_c,tecnico,probabilidade_prenhez_ia,resultado
CAP-0075,Brisa,Caprino,Moxotó,Sem registro,2017-10-18,5.7,41.0,4,4,197,Fazenda Bela Vista,Crateús,2023-06-19,6,2023,2,Seca,IA Convencional,Anglo Nubiano,REP-026,Próprio,Resynch,63,33.3,Pedro Alves,0.8219,Prenha
OVI-0090,Fada,Ovino,Texel,Linhagem F,2020-08-07,3.2,69.6,3,0,,Sítio Três Irmãos,Quiterianópolis,2023-10-17,10,2023,4,Seca,IA Convencional,Suffolk,REP-024,Geneal,Cosynch,92,31.0,Carlos Melo,0.6391,Nao_Prenha
CAP-0076,Orquídea,Caprino,Moxotó,Linhagem E,2016-03-25,5.9,51.2,5,3,131,Sítio Mandacaru,Quiterianópolis,2022-02-17,2,2022,1,Chuvosa,IATF,Alpino,REP-020,CRV Lagoa,P4+BE+PGF,38,33.4,João Silva,0.97,Prenha
OVI-0091,Palma,Ovino,Morada Nova,Linhagem D,2021-07-17,1.1,40.2,5,0,,Sítio São Francisco,Poranga,2022-08-31,8,2022,3,Seca,IA Convencional,Dorper,REP-037,Próprio,P4+BE+PGF,41,34.4,Pedro Alves,0.5367,Prenha
BOV-0172,Graça,Bovino,Sindi,Sem registro,2016-04-27,7.3,465.3,5,2,264,Sítio São Francisco,Quiterianópolis,2023-08-18,8,2023,3,Seca,IATF,Angus,REP-077,Sexing Tech,P4+BE+PGF,15,18.2,Fernanda Costa,0.6744,Prenha
BOV-0173,Duna,Bovino,Sindi,Linhagem C,2016-07-05,5.5,465.9,3,3,219,Fazenda Bela Vista,Nova Russas,2022-01-11,1,2022,1,Chuvosa,IATF,Simmental,REP-065,Geneal,Sem protocolo,21,39.3,João Silva,0.7698,Nao_Prenha
BOV-0174,Beleza,Bovino,Girolando,Linhagem E,2021-12-12,2.5,315.1,2,0,,Fazenda Caatinga Verde,Nova Russas,2024-06-05,6,2024,2,Seca,IA Convencional,Brahman,REP-067,Sexing Tech,P4+BE+PGF,68,37.2,Fernanda Costa,0.354,Nao_Prenha
OVI-0092,Graça,Ovino,Santa Inês,Linhagem G,2022-03-26,2.2,38.4,3,0,,Sítio Riacho Seco,Crateús,2024-06-20,6,2024,2,Seca,IA Convencional,Dorper,REP-046,Próprio,GnRH+PGF2α,65,23.7,Roberto Neto,0.4828,Prenha
BOV-0175,Graça,Bovino,Gir,Linhagem C,2017-05-21,6.6,540.5,3,1,290,Fazenda Boa Esperança,Catunda,2023-12-17,12,2023,4,Chuvosa,IATF,Angus,REP-054,CRV Lagoa,Sem protocolo,110,24.0,Ana Lima,0.8786,Nao_Prenha
BOV-0176,Dalila,Bovino,Gir,Linhagem G,2020-06-02,3.7,377.1,1,1,275,Sítio Boa Sorte,Crateús,2024-02-05,2,2024,1,Chuvosa,IA Convencional,Senepol,REP-042,Próprio,P4+EB,63,31.8,Juliana Pinto,0.4553,Prenha
BOV-0177,Terra,Bovino,Gir,Sem registro,2019-08-16,2.7,565.6,3,1,160,Sítio São Francisco,Independência,2022-04-24,4,2022,2,Chuvosa,IA Convencional,Simmental,REP-052,Sexing Tech,P4+EB,27,23.3,Maria Souza,0.97,Prenha
CAP-0077,Amora,Caprino,Canindé,Sem registro,2017-06-21,6.5,58.8,4,3,258,Fazenda Poço Fundo,Ipaporanga,2024-01-06,1,2024,1,Chuvosa,IA Convencional,Anglo Nubiano,REP-048,Grupo Nelore,Sem protocolo,118,26.5,Juliana Pinto,0.9199,Prenha
BOV-0178,Bonita,Bovino,Canchim,Linhagem B,2021-10-03,2.2,347.3,4,0,,Sítio Riacho Seco,Quiterianópolis,2023-12-01,12,2023,4,Chuvosa,IATF,Bonsmara,REP-062,Sexing Tech,IATF 7 dias,68,29.6,Maria Souza,0.8756,Prenha
BOV-0179,Linda,Bovino,Gir,Linhagem B,2019-04-25,3.0,434.0,4,1,78,Fazenda Caatinga Verde,Poranga,2022-04-08,4,2022,2,Chuvosa,IATF,Nelore,REP-065,CRV Lagoa,Sem protocolo,64,32.5,Carlos Melo,0.7625,Prenha
BOV-0180,Joia,Bovino,Gir,Linhagem C,2020-05-28,1.8,543.0,3,0,,Fazenda Bela Vista,Tamboril,2022-04-03,4,2022,2,Chuvosa,IATF,Gir,REP-011,Próprio,Sem protocolo,101,32.7,Carlos Melo,0.6264,Prenha
BOV-0181,Dalila,Bovino,Canchim,Linhagem C,2016-02-24,6.8,487.5,5,5,279,Fazenda Caatinga Verde,Ipaporanga,2022-12-18,12,2022,4,Chuvosa,IATF,Gir,REP-018,CRV Lagoa,P4+BE+PGF,43,31.6,Fernanda Costa,0.8429,Prenha
BOV-0182,Lua,Bovino,Canchim,Linhagem B,2016-04-19,6.9,323.5,3,5,127,Fazenda Poço Fundo,Crateús,2023-03-05,3,2023,1,Chuvosa,IA Convencional,Bonsmara,REP-022,Alta Genetics,Resynch,16,24.6,Pedro Alves,0.455,Nao_Prenha
OVI-0093,Lua,Ovino,Santa Inês,Linhagem G,2019-04-22,4.9,32.3,4,3,242,Fazenda Caatinga Verde,Crateús,2024-03-13,3,2024,1,Chuvosa,IATF,Texel,REP-052,Geneal,Select Synch,113,28.9,Juliana Pinto,0.9073,Prenha
OVI-0094,Sara,Ovino,Somalis,Linhagem F,2018-08-07,3.7,50.1,3,0,,Sítio Riacho Seco,Poranga,2022-05-05,5,2022,2,Seca,IA Convencional,Santa Inês,REP-058,Próprio,GnRH+PGF2α,39,37.6,Luciana Reis,0.5509,Prenha
BOV-0183,Orquídea,Bovino,Guzerá,Linhagem D,2021-09-10,1.5,536.0,4,0,,Sítio Riacho Seco,Independência,2023-03-26,3,2023,1,Chuvosa,IA Convencional,Simmental,REP-037,Próprio,Sem protocolo,21,37.4,Roberto Neto,0.3954,Nao_Prenha
BOV-0184,Lua,Bovino,Gir,Linhagem C,2017-10-02,7.0,404.8,5,2,150,Sítio Boa Sorte,Independência,2024-10-04,10,2024,4,Seca,IA Convencional,Senepol,REP-065,CRV Lagoa,IATF 7 dias,31,30.3,Fernanda Costa,0.8671,Prenha
OVI-0095,Sara,Ovino,Dorper,Linhagem B,2018-11-22,5.0,65.1,4,1,293,Sítio Três Irmãos,Ipaporanga,2023-11-28,11,2023,4,Chuvosa,IA Convencional,Santa Inês,REP-072,CRV Lagoa,Resynch,82,32.7,Luciana Reis,0.871,Prenha
OVI-0096,Nuvem,Ovino,Bergamácia,Sem registro,2020-01-21,2.8,62.5,4,1,80,Sítio São Francisco,Ararendá,2022-11-18,11,2022,4,Chuvosa,IA Convencional,Texel,REP-001,Alta Genetics,GnRH+PGF2α,24,32.2,Pedro Alves,0.5678,Prenha
BOV-0185,Jade,Bovino,Girolando,Linhagem A,2020-01-17,3.3,506.1,3,0,,Fazenda Palmeira,Monsenhor Tabosa,2023-05-18,5,2023,2,Seca,IA Convencional,Senepol,REP-057,Alta Genetics,Resynch,22,35.6,Roberto Neto,0.5598,Nao_Prenha
OVI-0097,Flor,Ovino,Dorper,Sem registro,2016-12-13,6.9,74.2,3,0,,Fazenda Palmeira,Nova Russas,2023-11-24,11,2023,4,Chuvosa,IATF,Suffolk,REP-052,Próprio,P4+EB,55,34.7,Juliana Pinto,0.6623,Prenha
CAP-0078,Anita,Caprino,Boer,Linhagem H,2017-08-24,6.6,60.8,4,4,256,Sítio Três Irmãos,Crateús,2024-04-07,4,2024,2,Chuvosa,IA Convencional,Boer,REP-043,Geneal,IATF 7 dias,94,25.6,Ana Lima,0.7973,Prenha
OVI-0098,Nuvem,Ovino,Somalis,Sem registro,2017-01-15,7.8,54.4,4,1,41,Sítio São Francisco,Nova Russas,2024-11-13,11,2024,4,Chuvosa,IATF,Texel,REP-065,CRV Lagoa,IATF 7 dias,8,37.6,Juliana Pinto,0.4311,Nao_Prenha
BOV-0186,Dalila,Bovino,Nelore,Linhagem B,2021-01-12,2.6,381.7,3,0,,Fazenda Palmeira,Tamboril,2023-09-03,9,2023,3,Seca,IATF,Gir,REP-042,Grupo Nelore,P4+BE+PGF,49,24.6,Pedro Alves,0.6775,Nao_Prenha
BOV-0187,Brisa,Bovino,Tabapuã,Linhagem H,2017-08-23,6.7,307.7,3,1,273,Sítio Mandacaru,Catunda,2024-05-21,5,2024,2,Seca,IA Convencional,Nelore,REP-051,Insitec,P4+BE+PGF,32,27.8,Marcos Farias,0.5586,Nao_Prenha
OVI-0099,Sara,Ovino,Morada Nova,Linhagem A,2020-09-03,2.2,37.5,4,0,,Sítio Riacho Seco,Ararendá,2022-11-30,11,2022,4,Chuvosa,IATF,Ile de France,REP-021,Grupo Nelore,Cosynch,95,29.3,Maria Souza,0.7241,Nao_Prenha
BOV-0188,Jade,Bovino,Guzerá,Linhagem C,2017-03-27,5.4,366.9,4,0,,Sítio Riacho Seco,Crateús,2022-09-05,9,2022,3,Seca,IA Convencional,Simmental,REP-019,Insitec,IATF 7 dias,52,24.7,Carlos Melo,0.6611,Nao_Prenha
BOV-0189,Sara,Bovino,Guzerá,Linhagem C,2016-01-09,6.7,541.1,3,4,188,Sítio Mandacaru,Independência,2022-09-08,9,2022,3,Seca,IA Convencional,Nelore,REP-065,Próprio,Resynch,77,28.0,Roberto Neto,0.7619,Prenha
OVI-0100,Graça,Ovino,Somalis,Linhagem E,2019-08-25,2.9,49.6,3,1,203,Fazenda Bela Vista,Crateús,2022-07-02,7,2022,3,Seca,IA Convencional,Ile de France,REP-072,Próprio,GnRH+PGF2α,74,19.0,Carlos Melo,0.637,Nao_Prenha
OVI-0101,Serena,Ovino,Morada Nova,Linhagem H,2022-05-24,2.5,53.6,1,0,,Sítio Riacho Seco,Ipaporanga,2024-12-04,12,2024,4,Chuvosa,IATF,Suffolk,REP-078,Sexing Tech,Sem protocolo,7,24.0,Ana Lima,0.2334,Nao_Prenha
BOV-0190,Estrela,Bovino,Girolando,Linhagem C,2019-10-24,4.6,287.2,4,3,161,Fazenda Caatinga Verde,Independência,2024-06-14,6,2024,2,Seca,IA Convencional,Gir,REP-033,Insitec,Ovsynch,16,20.5,Marcos Farias,0.6398,Nao_Prenha
BOV-0191,Beleza,Bovino,Nelore,Linhagem D,2018-01-13,4.1,397.0,3,1,195,Sítio São Francisco,Poranga,2022-02-25,2,2022,1,Chuvosa,IA Convencional,Brahman,REP-064,Grupo Nelore,Cosynch,38,26.3,João Silva,0.97,Prenha
BOV-0192,Serena,Bovino,Tabapuã,Linhagem E,2019-07-27,5.0,425.3,3,1,39,Fazenda Palmeira,Independência,2024-08-09,8,2024,3,Seca,IATF,Nelore,REP-073,Geneal,Cosynch,39,30.2,Maria Souza,0.7614,Prenha
CAP-0079,Eva,Caprino,Repartida,Linhagem A,2022-01-22,0.9,47.9,3,0,,Fazenda Bela Vista,Crateús,2022-12-11,12,2022,4,Chuvosa,IA Convencional,Boer,REP-062,Sexing Tech,IATF 7 dias,10,18.0,Juliana Pinto,0.4458,Nao_Prenha
BOV-0193,Duna,Bovino,Sindi,Linhagem D,2018-05-21,6.5,328.4,4,0,,Fazenda Caatinga Verde,Quiterianópolis,2024-11-11,11,2024,4,Chuvosa,IA Convencional,Nelore,REP-079,Grupo Nelore,Select Synch,43,20.0,Pedro Alves,0.6299,Nao_Prenha
CAP-0080,Nina,Caprino,Canindé,Linhagem A,2019-01-23,4.3,40.6,4,2,198,Sítio Riacho Seco,Crateús,2023-05-19,5,2023,2,Seca,IATF,Saanen,REP-023,Geneal,Sem protocolo,7,38.1,João Silva,0.4597,Nao_Prenha
OVI-0102,Flor,Ovino,Bergamácia,Linhagem F,2022-01-15,0.1,60.9,3,0,,Sítio Três Irmãos,Ararendá,2022-03-05,3,2022,1,Chuvosa,IA Convencional,Suffolk,REP-025,Geneal,P4+EB,110,31.2,Pedro Alves,0.6318,Prenha
CAP-0081,Duna,Caprino,Repartida,Linhagem D,2018-02-23,4.4,51.1,4,0,,Sítio Riacho Seco,Poranga,2022-07-04,7,2022,3,Seca,IA Convencional,Alpino,REP-001,Alta Genetics,IATF 7 dias,34,39.6,João Silva,0.6598,Prenha
BOV-0194,Viola,Bovino,Brahman,Linhagem H,2021-07-16,1.4,501.6,4,0,,Sítio Mandacaru,Tamboril,2022-12-16,12,2022,4,Chuvosa,IA Convencional,Bonsmara,REP-036,Alta Genetics,IATF 7 dias,13,30.9,Pedro Alves,0.6567,Prenha
BOV-0195,Palma,Bovino,Nelore,Linhagem D,2016-01-09,8.4,561.6,4,3,170,Fazenda Palmeira,Crateús,2024-05-24,5,2024,2,Seca,IA Convencional,Senepol,REP-007,Sexing Tech,Sem protocolo,20,33.0,Luciana Reis,0.7061,Prenha
BOV-0196,Hera,Bovino,Gir,Linhagem B,2018-03-08,5.7,522.3,5,1,246,Fazenda Caatinga Verde,Ipaporanga,2023-11-17,11,2023,4,Chuvosa,IATF,Simmental,REP-004,Geneal,Sem protocolo,14,38.2,Pedro Alves,0.5239,Nao_Prenha
BOV-0197,Rosa,Bovino,Canchim,Linhagem G,2018-10-09,3.8,567.6,5,1,296,Sítio Riacho Seco,Ipaporanga,2022-08-09,8,2022,3,Seca,IA Convencional,Angus,REP-075,CRV Lagoa,Sem protocolo,106,23.2,Juliana Pinto,0.6474,Nao_Prenha
CAP-0082,Glória,Caprino,Repartida,Linhagem A,2019-07-07,2.9,30.3,4,0,,Fazenda Boa Esperança,Catunda,2022-05-14,5,2022,2,Seca,IA Convencional,Boer,REP-038,Insitec,GnRH+PGF2α,43,31.4,Maria Souza,0.5735,Prenha
CAP-0083,Mimosa,Caprino,Boer,Linhagem B,2021-01-31,3.1,60.6,4,1,43,Sítio Três Irmãos,Crateús,2024-02-26,2,2024,1,Chuvosa,IATF,Toggenburg,REP-076,Insitec,GnRH+PGF2α,63,29.4,Ana Lima,0.7501,Nao_Prenha
BOV-0198,Viola,Bovino,Tabapuã,Linhagem F,2018-11-15,5.1,497.4,4,1,100,Fazenda Poço Fundo,Catunda,2023-12-29,12,2023,4,Chuvosa,IATF,Gir,REP-040,Grupo Nelore,Sem protocolo,107,19.0,Carlos Melo,0.6958,Prenha
BOV-0199,Mimosa,Bovino,Nelore,Linhagem G,2021-10-21,1.0,432.1,5,0,,Sítio Boa Sorte,Tamboril,2022-10-24,10,2022,4,Seca,IATF,Angus,REP-060,Grupo Nelore,GnRH+PGF2α,59,25.6,Ana Lima,0.8543,Prenha
OVI-0103,Chuva,Ovino,Dorper,Linhagem D,2019-05-12,5.0,36.5,5,0,,Sítio Riacho Seco,Poranga,2024-05-07,5,2024,2,Seca,IA Convencional,Dorper,REP-031,Geneal,Cosynch,68,22.8,Ana Lima,0.6071,Prenha
CAP-0084,Mimosa,Caprino,Anglo Nubiana,Linhagem D,2020-01-26,2.0,29.1,2,0,,Fazenda Boa Esperança,Tamboril,2022-01-21,1,2022,1,Chuvosa,IATF,Saanen,REP-037,Alta Genetics,P4+EB,61,22.3,Fernanda Costa,0.5646,Nao_Prenha
OVI-0104,Chuva,Ovino,Morada Nova,Linhagem E,2022-03-21,1.2,32.9,5,0,,Sítio Boa Sorte,Tamboril,2023-05-19,5,2023,2,Seca,IATF,Dorper,REP-059,Alta Genetics,GnRH+PGF2α,7,36.3,Roberto Neto,0.2768,Nao_Prenha
CAP-0085,Linda,Caprino,Saanen,Linhagem H,2016-09-24,5.9,57.4,3,3,221,Sítio Mandacaru,Tamboril,2022-08-31,8,2022,3,Seca,IATF,Boer,REP-038,Insitec,Sem protocolo,45,31.2,João Silva,0.7315,Prenha
BOV-0200,Sofia,Bovino,Canchim,Linhagem C,2017-06-01,7.4,498.2,4,5,63,Fazenda Palmeira,Ararendá,2024-11-06,11,2024,4,Chuvosa,IATF,Angus,REP-042,Próprio,Resynch,26,29.2,Fernanda Costa,0.7633,Nao_Prenha
BOV-0201,Hera,Bovino,Brahman,Linhagem B,2016-05-29,6.8,415.6,3,1,186,Fazenda Caatinga Verde,Catunda,2023-03-01,3,2023,1,Chuvosa,IATF,Angus,REP-018,Insitec,Sem protocolo,59,37.6,Pedro Alves,0.6208,Prenha
OVI-0105,Orquídea,Ovino,Somalis,Linhagem G,2016-06-17,8.1,46.5,4,3,239,Fazenda Boa Esperança,Independência,2024-08-10,8,2024,3,Seca,IA Convencional,Ile de France,REP-030,Sexing Tech,P4+BE+PGF,52,35.7,Carlos Melo,0.6169,Nao_Prenha
OVI-0106,Aurora,Ovino,Santa Inês,Linhagem C,2019-02-06,4.2,35.1,2,0,,Fazenda Caatinga Verde,Tamboril,2023-04-12,4,2023,2,Chuvosa,IA Convencional,Santa Inês,REP-070,Sexing Tech,IATF 7 dias,47,22.3,Carlos Melo,0.4561,Nao_Prenha
BOV-0202,Duna,Bovino,Nelore,Linhagem H,2020-07-12,3.7,476.2,5,0,,Sítio São Francisco,Catunda,2024-04-10,4,2024,2,Chuvosa,IATF,Gir,REP-060,Próprio,Resynch,115,26.7,Ana Lima,0.7186,Nao_Prenha
BOV-0203,Jade,Bovino,Canchim,Sem registro,2018-05-08,6.1,447.5,3,4,95,Sítio Boa Sorte,Tamboril,2024-06-17,6,2024,2,Seca,IA Convencional,Senepol,REP-055,Próprio,Sem protocolo,44,38.8,Luciana Reis,0.7278,Nao_Prenha
OVI-0107,Amora,Ovino,Somalis,Linhagem G,2019-08-28,2.5,71.7,3,1,230,Fazenda Poço Fundo,Tamboril,2022-02-17,2,2022,1,Chuvosa,IA Convencional,Santa Inês,REP-014,Sexing Tech,Select Synch,53,22.5,Maria Souza,0.7726,Prenha
OVI-0108,Joia,Ovino,Santa Inês,Linhagem H,2016-05-11,8.4,40.6,5,3,175,Fazenda Boa Esperança,Monsenhor Tabosa,2024-09-27,9,2024,3,Seca,IATF,Dorper,REP-002,Alta Genetics,Resynch,31,23.1,Maria Souza,0.8673,Prenha
BOV-0204,Íris,Bovino,Tabapuã,Linhagem E,2017-03-29,5.5,502.9,3,1,96,Sítio Mandacaru,Poranga,2022-09-22,9,2022,3,Seca,IA Convencional,Gir,REP-076,Alta Genetics,Ovsynch,116,22.5,Luciana Reis,0.7585,Prenha
CAP-0086,Nina,Caprino,Moxotó,Sem registro,2016-09-19,7.5,47.5,5,3,265,Sítio Boa Sorte,Nova Russas,2024-03-28,3,2024,1,Chuvosa,IA Convencional,Boer,REP-079,Insitec,Resynch,64,30.7,Carlos Melo,0.7458,Prenha
BOV-0205,Linda,Bovino,Girolando,Linhagem D,2021-02-18,3.0,450.6,3,0,,Fazenda Caatinga Verde,Ipaporanga,2024-02-27,2,2024,1,Chuvosa,IATF,Bonsmara,REP-064,Geneal,Select Synch,35,37.5,Carlos Melo,0.5199,Prenha
OVI-0109,Beleza,Ovino,Morada Nova,Sem registro,2020-08-06,3.9,40.9,2,0,,Fazenda Poço Fundo,Tamboril,2024-07-12,7,2024,3,Seca,IA Convencional,Texel,REP-005,CRV Lagoa,Sem protocolo,14,32.1,Roberto Neto,0.0594,Nao_Prenha
CAP-0087,Beleza,Caprino,Boer,Linhagem B,2021-03-16,3.5,31.1,4,2,254,Fazenda Boa Esperança,Poranga,2024-09-19,9,2024,3,Seca,IA Convencional,Anglo Nubiano,REP-023,Sexing Tech,Ovsynch,22,28.4,Pedro Alves,0.6214,Prenha
OVI-0110,Sofia,Ovino,Dorper,Linhagem A,2017-09-20,6.8,41.3,2,5,140,Fazenda Caatinga Verde,Ararendá,2024-06-21,6,2024,2,Seca,IATF,Dorper,REP-077,CRV Lagoa,P4+BE+PGF,61,33.3,Maria Souza,0.5392,Nao_Prenha
OVI-0111,Pétala,Ovino,Morada Nova,Linhagem A,2020-03-14,3.1,32.7,1,0,,Fazenda Bela Vista,Independência,2023-05-04,5,2023,2,Seca,IA Convencional,Santa Inês,REP-054,Grupo Nelore,GnRH+PGF2α,48,36.1,Ana Lima,0.1977,Nao_Prenha
OVI-0112,Cida,Ovino,Santa Inês,Linhagem D,2020-06-06,4.0,41.2,3,0,,Sítio São Francisco,Ararendá,2024-05-26,5,2024,2,Seca,IA Convencional,Dorper,REP-009,Próprio,P4+BE+PGF,6,26.8,João Silva,0.3996,Nao_Prenha
BOV-0206,Flor,Bovino,Sindi,Linhagem F,2018-06-14,5.9,459.7,5,0,,Sítio Três Irmãos,Poranga,2024-04-21,4,2024,2,Chuvosa,IATF,Senepol,REP-050,Próprio,IATF 7 dias,96,29.8,Pedro Alves,0.625,Nao_Prenha
BOV-0207,Rita,Bovino,Nelore,Linhagem E,2016-10-03,7.1,553.6,4,4,149,Sítio Mandacaru,Ipaporanga,2023-11-18,11,2023,4,Chuvosa,IA Convencional,Simmental,REP-031,Próprio,P4+EB,69,30.9,Ana Lima,0.97,Prenha
OVI-0113,Serena,Ovino,Texel,Linhagem F,2017-07-17,6.6,40.7,3,5,49,Fazenda Bela Vista,Nova Russas,2024-02-07,2,2024,1,Chuvosa,IATF,Texel,REP-006,Grupo Nelore,Sem protocolo,35,38.3,Luciana Reis,0.3753,Prenha
CAP-0088,Chuva,Caprino,Saanen,Linhagem C,2019-11-04,3.5,30.0,5,0,,Fazenda Palmeira,Monsenhor Tabosa,2023-05-12,5,2023,2,Seca,IATF,Alpino,REP-057,Próprio,P4+BE+PGF,107,33.1,Juliana Pinto,0.4969,Prenha
BOV-0208,Lua,Bovino,Brahman,Sem registro,2016-08-01,6.2,307.5,4,1,150,Sítio São Francisco,Tamboril,2022-10-17,10,2022,4,Seca,IA Convencional,Angus,REP-023,Grupo Nelore,Ovsynch,69,19.7,Carlos Melo,0.6485,Nao_Prenha
BOV-0209,Rita,Bovino,Tabapuã,Linhagem E,2016-11-23,7.1,330.3,4,4,251,Fazenda Poço Fundo,Ipaporanga,2024-01-07,1,2024,1,Chuvosa,IA Convencional,Gir,REP-077,Grupo Nelore,P4+BE+PGF,102,21.4,João Silva,0.9319,Prenha
BOV-0210,Glória,Bovino,Canchim,Linhagem A,2021-03-14,2.5,392.5,4,0,,Sítio São Francisco,Crateús,2023-09-19,9,2023,3,Seca,IA Convencional,Brahman,REP-065,Próprio,Ovsynch,47,21.0,Ana Lima,0.6962,Nao_Prenha
CAP-0089,Eva,Caprino,Toggenburg,Linhagem H,2020-04-22,4.4,30.6,5,0,,Fazenda Caatinga Verde,Monsenhor Tabosa,2024-09-29,9,2024,3,Seca,IATF,Alpino,REP-063,Próprio,P4+BE+PGF,54,38.5,Ana Lima,0.4561,Nao_Prenha
OVI-0114,Linda,Ovino,Texel,Linhagem E,2018-10-07,4.6,71.6,3,0,,Sítio Riacho Seco,Independência,2023-05-12,5,2023,2,Seca,IATF,Santa Inês,REP-032,Grupo Nelore,Sem protocolo,94,32.6,Carlos Melo,0.6656,Prenha
CAP-0090,Hera,Caprino,Saanen,Linhagem B,2016-11-25,8.0,34.1,3,5,184,Fazenda Poço Fundo,Ipaporanga,2024-11-27,11,2024,4,Chuvosa,IA Convencional,Toggenburg,REP-074,Insitec,IATF 7 dias,69,39.3,Juliana Pinto,0.5366,Nao_Prenha
BOV-0211,Nuvem,Bovino,Nelore,Linhagem C,2020-06-18,3.3,524.9,1,0,,Fazenda Poço Fundo,Independência,2023-09-23,9,2023,3,Seca,IATF,Angus,REP-048,Alta Genetics,IATF 7 dias,104,33.3,Roberto Neto,0.4502,Nao_Prenha
BOV-0212,Nuvem,Bovino,Nelore,Linhagem B,2018-01-30,5.0,334.8,4,2,239,Sítio Três Irmãos,Nova Russas,2023-02-16,2,2023,1,Chuvosa,IATF,Bonsmara,REP-049,CRV Lagoa,Ovsynch,61,31.8,Maria Souza,0.97,Prenha
BOV-0213,Pétala,Bovino,Gir,Sem registro,2021-05-11,3.4,298.3,4,0,,Fazenda Palmeira,Crateús,2024-09-20,9,2024,3,Seca,IA Convencional,Nelore,REP-078,Grupo Nelore,Cosynch,90,30.8,Maria Souza,0.7815,Prenha
BOV-0214,Eva,Bovino,Brahman,Linhagem A,2019-11-06,3.9,479.5,3,0,,Fazenda Poço Fundo,Independência,2023-10-08,10,2023,4,Seca,IA Convencional,Brahman,REP-078,CRV Lagoa,Resynch,50,37.2,João Silva,0.5666,Prenha
OVI-0115,Pétala,Ovino,Somalis,Linhagem G,2020-02-18,4.4,54.1,4,0,,Fazenda Boa Esperança,Monsenhor Tabosa,2024-07-14,7,2024,3,Seca,IA Convencional,Suffolk,REP-030,Grupo Nelore,Sem protocolo,86,39.1,João Silva,0.4743,Prenha
BOV-0215,Rita,Bovino,Sindi,Linhagem G,2017-02-15,7.0,338.5,3,4,288,Sítio Riacho Seco,Independência,2024-02-28,2,2024,1,Chuvosa,IA Convencional,Simmental,REP-015,Geneal,Select Synch,9,20.8,Carlos Melo,0.5104,Prenha
BOV-0216,Aurora,Bovino,Nelore,Linhagem B,2017-03-08,7.3,558.7,3,3,173,Fazenda Palmeira,Ararendá,2024-06-09,6,2024,2,Seca,IA Convencional,Angus,REP-043,Insitec,Ovsynch,33,33.8,Maria Souza,0.97,Prenha
OVI-0116,Glória,Ovino,Morada Nova,Linhagem C,2020-04-12,4.2,43.1,3,0,,Sítio Mandacaru,Monsenhor Tabosa,2024-06-13,6,2024,2,Seca,IATF,Dorper,REP-041,Geneal,GnRH+PGF2α,16,25.5,Ana Lima,0.4346,Prenha
OVI-0117,Lua,Ovino,Dorper,Linhagem H,2020-05-08,4.0,66.3,5,0,,Fazenda Poço Fundo,Crateús,2024-05-17,5,2024,2,Seca,IATF,Texel,REP-059,Sexing Tech,GnRH+PGF2α,71,32.6,Ana Lima,0.6669,Prenha
OVI-0118,Graça,Ovino,Bergamácia,Sem registro,2019-03-06,3.6,57.8,3,2,93,Sítio Riacho Seco,Nova Russas,2022-10-26,10,2022,4,Seca,IATF,Santa Inês,REP-008,Insitec,Cosynch,40,39.9,Luciana Reis,0.7216,Prenha
OVI-0119,Orquídea,Ovino,Texel,Linhagem B,2016-08-03,6.4,44.9,4,1,41,Fazenda Poço Fundo,Quiterianópolis,2023-01-02,1,2023,1,Chuvosa,IA Convencional,Suffolk,REP-068,Próprio,Sem protocolo,75,26.6,Luciana Reis,0.4071,Nao_Prenha
OVI-0120,Brisa,Ovino,Somalis,Linhagem D,2017-06-20,6.3,68.5,4,3,113,Sítio São Francisco,Tamboril,2023-10-25,10,2023,4,Seca,IA Convencional,Santa Inês,REP-002,Sexing Tech,Ovsynch,78,21.0,Carlos Melo,0.8809,Prenha
CAP-0091,Graça,Caprino,Canindé,Sem registro,2020-03-22,4.2,62.3,2,1,121,Fazenda Poço Fundo,Independência,2024-05-24,5,2024,2,Seca,IATF,Boer,REP-032,CRV Lagoa,Sem protocolo,11,20.6,Fernanda Costa,0.5233,Nao_Prenha
CAP-0092,Glória,Caprino,Repartida,Linhagem G,2017-01-02,7.6,38.2,4,2,35,Sítio São Francisco,Crateús,2024-08-07,8,2024,3,Seca,IA Convencional,Toggenburg,REP-036,Próprio,Select Synch,20,20.6,Luciana Reis,0.4078,Nao_Prenha
BOV-0217,Rita,Bovino,Girolando,Linhagem G,2020-11-11,2.8,377.6,4,0,,Fazenda Palmeira,Catunda,2023-09-04,9,2023,3,Seca,IA Convencional,Nelore,REP-009,Grupo Nelore,Select Synch,56,35.9,Roberto Neto,0.4408,Nao_Prenha
BOV-0218,Joia,Bovino,Guzerá,Linhagem F,2016-01-22,8.4,291.7,4,5,112,Fazenda Palmeira,Nova Russas,2024-07-04,7,2024,3,Seca,IA Convencional,Nelore,REP-070,Alta Genetics,GnRH+PGF2α,16,30.4,Maria Souza,0.4359,Nao_Prenha
